################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5513487813457441E-01 a         1     0     1     1     1
  3.5552908988183946E-01 a         2     0     1     1     2
  4.1405685089382332E-01 a         3     0     1     1     3
  2.0227973283347211E-01 a         4     0     1     1     4
 -5.4121370541403068E-03 a         5     0     1     1     5
  2.3474870356140054E-01 a         6     0     1     1     6
 -1.3963662903406207E-01 a         7     0     1     1     7
 -4.9785291200458132E-01 a         8     0     1     1     8
  2.0209781179215780E-01 a         9     0     1     1     9
 -8.7547652125410580E-01 a        10     0     1     1    10
  2.1514193929573315E-02 a        11     0     1     1    11
 -1.2813144790251280E-01 a        12     0     1     1    12
  6.9904954611831305E-01 a        13     0     1     1    13
  6.1833900560302446E-01 a        14     0     1     1    14
  4.3353937345709431E-01 a        15     0     1     1    15
 -5.2386197749816871E-02 a        16     0     1     1    16
  5.4796858505425905E-01 a        17     0     1     1    17
  6.4905139433203127E-02 a        18     0     1     1    18
 -1.7031045873429437E-01 a        19     0     1     1    19
  1.2262240612896863E-01 a        20     0     1     1    20
  1.9924030581277449E-02 a        21     0     1     1    21
 -5.7399855633024166E-01 a        22     0     1     1    22
 -6.8350243147663997E-02 a        23     0     1     1    23
 -3.2515986299916017E-01 a        24     0     1     1    24
  2.9778613508076551E-01 a        25     0     1     1    25
  2.3261508886214380E-01 a        26     0     2     1     1
 -1.4455376917611693E+00 a        27     0     2     1     2
  4.4850278222515483E-01 a        28     0     2     1     3
 -1.0529951857594937E-02 a        29     0     2     1     4
 -1.3660262336495341E-01 a        30     0     2     1     5
  2.0666154198399132E-03 a        31     0     2     1     6
  2.1609020523431461E-02 a        32     0     2     1     7
 -4.4934145554109101E-01 a        33     0     2     1     8
 -5.5184512424683851E-01 a        34     0     2     1     9
  1.4541172266273117E-01 a        35     0     2     1    10
 -3.0459583420823663E-02 a        36     0     2     1    11
 -3.2556981316511613E-01 a        37     0     2     1    12
 -3.1773942650331577E-01 a        38     0     2     1    13
 -1.1800843615860573E-01 a        39     0     2     1    14
  2.3803970900987098E-01 a        40     0     2     1    15
 -8.8731906105149735E-02 a        41     0     2     1    16
 -6.7444152012962416E-02 a        42     0     2     1    17
 -2.4524488975074368E-01 a        43     0     2     1    18
  5.3014199546517293E-01 a        44     0     2     1    19
 -2.5343248813313557E-01 a        45     0     2     1    20
 -3.5000208143502028E-02 a        46     0     2     1    21
 -1.5287250319375428E-01 a        47     0     2     1    22
  6.8327003579651158E-01 a        48     0     2     1    23
 -3.0612247734031633E-01 a        49     0     2     1    24
 -1.0099043931219465E-01 a        50     0     2     1    25
 -4.9134107619818852E-02 a        51     0     3     1     1
  1.6921102642721100E-01 a        52     0     3     1     2
  1.4128968574386480E-02 a        53     0     3     1     3
 -1.0509336145573188E-01 a        54     0     3     1     4
 -2.4150062045544037E-02 a        55     0     3     1     5
 -1.5432664130717427E-01 a        56     0     3     1     6
  2.0733120921163672E-01 a        57     0     3     1     7
  9.3484216994450142E-02 a        58     0     3     1     8
 -8.6454070665599819E-02 a        59     0     3     1     9
  1.3411184820421931E-01 a        60     0     3     1    10
  6.8735900834972580E-02 a        61     0     3     1    11
  1.8135219919210319E-01 a        62     0     3     1    12
  1.9619638506977080E-02 a        63     0     3     1    13
 -1.0861883599349129E-02 a        64     0     3     1    14
  1.2295447566522452E-01 a        65     0     3     1    15
 -3.2874215220563635E-02 a        66     0     3     1    16
 -8.9777205505959357E-02 a        67     0     3     1    17
 -5.4480690806548611E-02 a        68     0     3     1    18
  1.5092091437031959E-02 a        69     0     3     1    19
  3.3123518301647370E-01 a        70     0     3     1    20
 -1.2006208914382191E-01 a        71     0     3     1    21
 -1.1337081918707971E-01 a        72     0     3     1    22
  7.6480988104782974E-02 a        73     0     3     1    23
 -3.2279162568967582E-02 a        74     0     3     1    24
  4.8483155356775928E-02 a        75     0     3     1    25
 -1.2350271259074627E-01 a        76     0     4     1     1
 -1.8236521058205066E-01 a        77     0     4     1     2
 -3.0346685209633250E-02 a        78     0     4     1     3
  2.8956185436038964E-02 a        79     0     4     1     4
