################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0322988726941866E+00 a         1     0     1     1     1
  7.9394269486466906E-01 a         2     0     1     1     2
  6.4467157464743508E-01 a         3     0     1     1     3
  1.0342129775202413E-02 a         4     0     1     1     4
 -2.2250693647585570E-01 a         5     0     1     1     5
  4.3237554427297703E-01 a         6     0     1     1     6
  2.8250520780824800E-01 a         7     0     1     1     7
  1.6438670358399388E-01 a         8     0     1     1     8
 -1.5322327655086679E-01 a         9     0     1     1     9
 -2.3984657703853457E-01 a        10     0     1     1    10
 -2.7562343468166904E-04 a        11     0     1     1    11
 -1.1799109245175123E-01 a        12     0     1     1    12
  3.9858526652658127E-01 a        13     0     1     1    13
 -2.5525486246966755E-01 a        14     0     1     1    14
  2.6062326968072225E-01 a        15     0     1     1    15
  8.2009001506130729E-03 a        16     0     1     1    16
 -7.1622005109231732E-03 a        17     0     1     1    17
 -4.8657346087303616E-01 a        18     0     1     1    18
 -1.8366311699668672E-01 a        19     0     1     1    19
  1.4355198438299044E-01 a        20     0     1     1    20
  7.3365927565886391E-02 a        21     0     1     1    21
  3.1106247309698642E-01 a        22     0     1     1    22
 -8.4315666894857266E-01 a        23     0     1     1    23
  1.6898041989699999E-01 a        24     0     1     1    24
 -1.7812650202143807E-01 a        25     0     1     1    25
 -3.8385818279678802E-01 a        26     0     2     1     1
  4.8903602510821986E-01 a        27     0     2     1     2
 -1.7327645353841725E-01 a        28     0     2     1     3
  1.5777438251987361E-01 a        29     0     2     1     4
  2.3556442730602506E-01 a        30     0     2     1     5
 -8.5225583328545837E-02 a        31     0     2     1     6
 -4.8722100683491754E-01 a        32     0     2     1     7
 -4.3257860275039667E-01 a        33     0     2     1     8
 -1.2139926999217711E-01 a        34     0     2     1     9
 -7.9720637353715862E-01 a        35     0     2     1    10
 -2.1133921999823185E-01 a        36     0     2     1    11
 -2.5085329615872447E-02 a        37     0     2     1    12
 -8.1554918296018325E-02 a        38     0     2     1    13
  6.1120730957626601E-01 a        39     0     2     1    14
 -5.3019786037701667E-02 a        40     0     2     1    15
  2.3424475526720022E-02 a        41     0     2     1    16
 -4.0687637160295631E-01 a        42     0     2     1    17
  2.1355434834216738E-01 a        43     0     2     1    18
 -5.7680024704009036E-01 a        44     0     2     1    19
 -5.4063916233627080E-02 a        45     0     2     1    20
  4.2865279675625444E-02 a        46     0     2     1    21
 -1.7805564298178880E-01 a        47     0     2     1    22
  2.7386440784729754E-01 a        48     0     2     1    23
 -5.7839771973360321E-01 a        49     0     2     1    24
 -4.2053532407867905E-01 a        50     0     2     1    25
  1.9994564073697321E-01 a        51     0     3     1     1
 -2.5849400908340042E-01 a        52     0     3     1     2
  2.4915478192464496E-01 a        53     0     3     1     3
 -4.5699021358654751E-02 a        54     0     3     1     4
  1.1159123923046490E-03 a        55     0     3     1     5
 -2.4296595253067596E-01 a        56     0     3     1     6
  1.5619342632952599E-01 a        57     0     3     1     7
  7.4474832823034132E-02 a        58     0     3     1     8
  2.1554353242236157E-01 a        59     0     3     1     9
  1.9970359840013654E-01 a        60     0     3     1    10
  1.5396448755532330E-01 a        61     0     3     1    11
  2.4421424346682363E-01 a        62     0     3     1    12
 -2.5759758660066528E-01 a        63     0     3     1    13
  3.3317273837319673E-02 a        64     0     3     1    14
  1.6041163236561440E-01 a        65     0     3     1    15
 -6.6062270735513740E-02 a        66     0     3     1    16
 -1.0542979770153558E-02 a        67     0     3     1    17
  5.3750963137863657E-02 a        68     0     3     1    18
 -1.5318268481071873E-01 a        69     0     3     1    19
 -2.0594763119159154E-01 a        70     0     3     1    20
  4.6518148320656538E-02 a        71     0     3     1    21
  3.7160372885566659E-02 a        72     0     3     1    22
 -1.5839091708832709E-01 a        73     0     3     1    23
 -1.0238589372681485E-01 a        74     0     3     1    24
 -3.1733237093819672E-02 a        75     0     3     1    25
  5.9370738563791207E-02 a        76     0     4     1     1
 -1.3759729175380105E-05 a        77     0     4     1     2
 -1.3290363412331815E-01 a        78     0     4     1     3
  1.3399688774100585E-01 a        79     0     4     1     4
 -3.4498280487888555E-02 a        80     0     4     1     5
 -1.7399287046793381E-02 a        81     0     4     1     6
 -2.8222137119701837E-02 a        82     0     4     1     7
 -9.9832202383623975E-02 a        83     0     4     1     8
  2.4455335773326748E-02 a        84     0     4     1     9
 -1.3092334413779716E-01 a        85     0     4     1    10
 -7.3387005607498584E-02 a        86     0     4     1    11
  5.7787465637156615E-02 a        87     0     4     1    12
  1.1787841969647560E-01 a        88     0     4     1    13
  3.4724576220709631E-02 a        89     0     4     1    14
  2.5429910019818116E-02 a        90     0     4     1    15
  2.0307106041747358E-01 a        91     0     4     1    16
  1.9016292036318724E-01 a        92     0     4     1    17
 -1.9249275914820362E-02 a        93     0     4     1    18
 -1.4010561730186577E-01 a        94     0     4     1    19
  9.8844448777262631E-02 a        95     0     4     1    20
 -1.3396253141445091E-01 a        96     0     4     1    21
  9.5026795711470727E-02 a        97     0     4     1    22
  2.4850704820678884E-02 a        98     0     4     1    23
  2.4219528505216747E-02 a        99     0     4     1    24
  1.1071135380787579E-01 a       100     0     4     1    25
 -7.2957037807656600E-01 a       101     0     5     1     1
 -9.6836419659192086E-01 a       102     0     5     1     2
 -4.2825630294428474E-01 a       103     0     5     1     3
 -7.0544248416750155E-01 a       104     0     5     1     4
  1.1509978227764328E+00 a       105     0     5     1     5
  2.0091538523977912E-02 a       106     0     5     1     6
 -4.3857994419768020E-01 a       107     0     5     1     7
  3.2942438022618992E-01 a       108     0     5     1     8
  5.5597387368457718E-01 a       109     0     5     1     9
  6.5740654302238977E-01 a       110     0     5     1    10
  7.2940049074501578E-01 a       111     0     5     1    11
 -1.7617486147425598E-01 a       112     0     5     1    12
 -1.0164507418383398E-01 a       113     0     5     1    13
