################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.0033319359396307E-01 a         1     0     1     1     1
 -6.6899595095516740E-03 a         2     0     1     1     2
  3.4322891411967893E-01 a         3     0     1     1     3
  5.4972153162953237E-02 a         4     0     1     1     4
 -5.7602388697840101E-01 a         5     0     1     1     5
  6.6775470511213608E-01 a         6     0     1     1     6
  2.4688645468385390E-01 a         7     0     1     1     7
 -6.8938104202055608E-02 a         8     0     1     1     8
  2.2639860072608244E-02 a         9     0     1     1     9
 -7.0778373961334984E-01 a        10     0     1     1    10
 -2.0139715855997714E-01 a        11     0     1     1    11
 -1.0007619753870156E+00 a        12     0     1     1    12
  1.8250943343256928E-01 a        13     0     1     1    13
  4.9036377004979058E-02 a        14     0     1     1    14
  2.9305894157212015E-01 a        15     0     1     1    15
  3.9709997306621153E-01 a        16     0     1     1    16
 -5.6720315989756043E-01 a        17     0     1     1    17
  3.2384844791085099E-01 a        18     0     1     1    18
  8.6597399623627958E-01 a        19     0     1     1    19
  8.0212193170308010E-01 a        20     0     1     1    20
  2.4384595318407984E-01 a        21     0     1     1    21
 -9.1718984486590091E-02 a        22     0     1     1    22
  2.9018962277463445E-01 a        23     0     1     1    23
  1.7768825725533130E-01 a        24     0     1     1    24
  1.3430231946621943E-01 a        25     0     1     1    25
  8.2196105114556314E-02 a        26     0     2     1     1
 -3.0775933064933764E-01 a        27     0     2     1     2
 -3.3946434866318825E-01 a        28     0     2     1     3
 -2.9135391069649663E-01 a        29     0     2     1     4
 -1.9987771358779344E-01 a        30     0     2     1     5
  2.8550726856200387E-01 a        31     0     2     1     6
 -1.5374030847856687E-01 a        32     0     2     1     7
  5.3392038051409470E-02 a        33     0     2     1     8
  1.0952464860339877E+00 a        34     0     2     1     9
  3.2385186776531877E-01 a        35     0     2     1    10
 -5.5170008292741678E-02 a        36     0     2     1    11
  4.5767045652895383E-01 a        37     0     2     1    12
  7.2090205170060462E-01 a        38     0     2     1    13
 -4.6014042478162692E-01 a        39     0     2     1    14
 -2.3321891552798804E-01 a        40     0     2     1    15
  2.4568125388706807E-01 a        41     0     2     1    16
  4.6316232840134092E-01 a        42     0     2     1    17
  1.7077657438139063E-01 a        43     0     2     1    18
 -2.1104701949928070E-01 a        44     0     2     1    19
 -1.9708215194822953E-01 a        45     0     2     1    20
  6.0321770317950307E-01 a        46     0     2     1    21
  7.8948801730158547E-01 a        47     0     2     1    22
  1.8580641998355359E-02 a        48     0     2     1    23
 -7.2303044448184098E-02 a        49     0     2     1    24
 -1.7710365621248553E-01 a        50     0     2     1    25
 -2.3996213931253013E-01 a        51     0     3     1     1
 -2.6813993073424004E-02 a        52     0     3     1     2
  1.4125161652390170E-01 a        53     0     3     1     3
  1.5683509767348611E-01 a        54     0     3     1     4
  6.9589914605763359E-02 a        55     0     3     1     5
  1.0538935630904087E-01 a        56     0     3     1     6
 -4.1806136589915985E-02 a        57     0     3     1     7
 -1.4729232473389323E-01 a        58     0     3     1     8
  2.1144718855023245E-01 a        59     0     3     1     9
 -1.2749705490922625E-01 a        60     0     3     1    10
 -2.6690192531833851E-01 a        61     0     3     1    11
 -2.2529143151674130E-01 a        62     0     3     1    12
  1.5359589874314175E-01 a        63     0     3     1    13
